trans_id,account_id,date,balance,NumberOfTrans,amount_min,amount_max,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,n_A,n_B,n_C,n_D,n_E,n_F,p_A,p_B,p_C,p_D,p_E,p_F,n_credit,n_withdraw,p_credit,p_withdraw,n_kA,n_kB,n_kC,n_kD,n_kE,n_kF,n_kG,p_kA,p_kB,p_kC,p_kD,p_kE,p_kF,p_kG
610769,2080,970907,86514.1,17,-63100.0,73970.0,5089.064705882352,36827.351338050044,400.0,112408.8,62852.91764705883,30947.28158330783,1,5,7,0,0,4,0.058823529411764705,0.29411764705882354,0.4117647058823529,0.0,0.0,0.23529411764705882,10,7,0.5882352941176471,0.4117647058823529,4,0,0,0,0,0,13,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.7647058823529411
619871,2116,970731,46489.0,104,-55600.0,45358.0,447.01057692307705,15093.76601403347,1000.0,131664.2,42291.18557692309,20423.924476420485,24,0,43,22,0,15,0.23076923076923078,0.0,0.41346153846153844,0.21153846153846154,0.0,0.14423076923076922,39,65,0.375,0.625,15,11,12,0,0,0,55,0.16129032258064516,0.11827956989247312,0.12903225806451613,0.0,0.0,0.0,0.5913978494623656
625072,2134,970309,49849.1,41,-11300.0,18980.0,1124.148780487805,6970.152738216069,300.0,56308.4,42536.88536585367,12304.330318968216,10,0,16,8,0,7,0.24390243902439024,0.0,0.3902439024390244,0.1951219512195122,0.0,0.17073170731707318,17,24,0.4146341463414634,0.5853658536585366,7,4,3,0,0,0,23,0.1891891891891892,0.10810810810810811,0.08108108108108109,0.0,0.0,0.0,0.6216216216216216
627183,2142,980306,27807.9,27,-15900.0,27285.0,1029.9259259259265,11495.217637802942,1000.0,68151.2,40311.637037037035,15155.251505035581,8,0,11,2,0,6,0.2962962962962963,0.0,0.4074074074074074,0.07407407407407407,0.0,0.2222222222222222,14,13,0.5185185185185185,0.48148148148148145,6,2,2,0,0,0,17,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.6296296296296297
633836,2165,970813,67058.7,14,-18600.0,29474.0,4789.907142857143,14707.093291567444,800.0,67058.7,42902.40714285714,21203.475509252803,2,5,3,0,0,4,0.14285714285714285,0.35714285714285715,0.21428571428571427,0.0,0.0,0.2857142857142857,11,3,0.7857142857142857,0.21428571428571427,4,0,0,0,0,0,10,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
3602466,2187,971031,64314.3,134,-63600.0,48562.0,479.73432835820904,21624.01387358109,300.0,172962.5,64144.50223880592,28468.555790705144,38,0,76,0,0,20,0.2835820895522388,0.0,0.5671641791044776,0.0,0.0,0.14925373134328357,58,76,0.43283582089552236,0.5671641791044776,20,0,18,0,0,0,96,0.14925373134328357,0.0,0.13432835820895522,0.0,0.0,0.0,0.7164179104477612
657494,2246,970131,13480.4,37,-47600.0,48667.0,364.337837837838,19413.43389464785,700.0,140706.0,44265.27297297299,33832.07369901993,10,0,19,0,0,8,0.2702702702702703,0.0,0.5135135135135135,0.0,0.0,0.21621621621621623,18,19,0.4864864864864865,0.5135135135135135,8,0,5,0,0,0,24,0.21621621621621623,0.0,0.13513513513513514,0.0,0.0,0.0,0.6486486486486487
657778,2247,970213,17104.4,99,-62200.0,43021.0,172.76969696969678,15208.716271555073,600.0,145620.3,45374.64242424243,27825.784981805853,16,0,37,36,0,10,0.16161616161616163,0.0,0.37373737373737376,0.36363636363636365,0.0,0.10101010101010101,26,73,0.26262626262626265,0.7373737373737373,10,9,9,9,0,0,44,0.12345679012345678,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5432098765432098
662795,2262,981130,94156.9,153,-58400.0,49535.0,310.17777777777764,22892.529064758626,200.0,141146.2,64923.16274509803,28758.36270441695,42,0,86,0,3,22,0.27450980392156865,0.0,0.5620915032679739,0.0,0.0196078431372549,0.1437908496732026,64,89,0.41830065359477125,0.5816993464052288,22,0,20,0,0,0,111,0.1437908496732026,0.0,0.13071895424836602,0.0,0.0,0.0,0.7254901960784313
667666,2279,980531,43140.7,107,-39700.0,59007.0,403.18411214953295,22220.178654586158,600.0,99692.3,53094.36448598127,21446.09361167235,2,19,66,0,1,19,0.018691588785046728,0.17757009345794392,0.616822429906542,0.0,0.009345794392523364,0.17757009345794392,40,67,0.37383177570093457,0.6261682242990654,19,0,15,0,0,0,73,0.17757009345794392,0.0,0.14018691588785046,0.0,0.0,0.0,0.6822429906542056
3607132,2334,970731,41196.7,94,-13400.0,18117.0,438.10957446808516,7857.987355729874,600.0,53030.3,31897.43297872342,9079.326169130605,13,16,37,12,0,16,0.13829787234042554,0.1702127659574468,0.39361702127659576,0.1276595744680851,0.0,0.1702127659574468,45,49,0.4787234042553192,0.5212765957446809,16,12,12,0,0,0,54,0.1702127659574468,0.1276595744680851,0.1276595744680851,0.0,0.0,0.0,0.574468085106383
684041,2335,971110,6360.9,174,-13300.0,20988.0,36.556896551724115,6361.249516097481,-17030.4,51160.5,12006.396551724149,14745.172610902393,23,0,57,60,0,34,0.13218390804597702,0.0,0.3275862068965517,0.3448275862068966,0.0,0.19540229885057472,57,117,0.3275862068965517,0.6724137931034483,34,15,15,15,10,0,55,0.2361111111111111,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.06944444444444445,0.0,0.3819444444444444
688166,2350,970507,53598.4,28,-42000.0,42869.0,1914.232142857143,21151.319513957544,600.0,105953.6,56388.810714285704,27438.99690378963,10,0,10,3,0,5,0.35714285714285715,0.0,0.35714285714285715,0.10714285714285714,0.0,0.17857142857142858,15,13,0.5357142857142857,0.4642857142857143,5,2,2,0,0,0,18,0.18518518518518517,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.6666666666666666
3609694,2413,980930,31076.0,58,-20800.0,23582.0,535.5431034482763,9404.454529433362,500.0,46705.2,28597.88620689656,9101.802812272446,15,0,25,7,0,11,0.25862068965517243,0.0,0.43103448275862066,0.1206896551724138,0.0,0.1896551724137931,26,32,0.4482758620689655,0.5517241379310345,11,7,7,0,0,0,33,0.1896551724137931,0.1206896551724138,0.1206896551724138,0.0,0.0,0.0,0.5689655172413793
714742,2445,971206,14840.8,97,-64500.0,47819.0,152.99999999999977,19571.29474264648,800.0,131276.2,49740.62371134018,29394.413057581954,26,0,55,0,0,16,0.26804123711340205,0.0,0.5670103092783505,0.0,0.0,0.16494845360824742,42,55,0.4329896907216495,0.5670103092783505,16,0,14,0,0,0,67,0.16494845360824742,0.0,0.14432989690721648,0.0,0.0,0.0,0.6907216494845361
736663,2516,970611,60775.8,102,-13600.0,23832.0,595.8401960784316,9388.514472410707,300.0,66125.9,36161.021568627446,12819.231108548658,24,0,60,0,0,18,0.23529411764705882,0.0,0.5882352941176471,0.0,0.0,0.17647058823529413,42,60,0.4117647058823529,0.5882352941176471,18,0,14,0,0,0,70,0.17647058823529413,0.0,0.13725490196078433,0.0,0.0,0.0,0.6862745098039216
745791,2545,980212,8707.1,110,-12500.0,14146.0,79.15636363636371,5599.077281607912,1100.0,47281.2,22133.73545454547,11407.190986049878,25,0,38,33,0,14,0.22727272727272727,0.0,0.34545454545454546,0.3,0.0,0.12727272727272726,39,71,0.35454545454545455,0.6454545454545455,14,11,10,11,0,0,53,0.1414141414141414,0.1111111111111111,0.10101010101010101,0.1111111111111111,0.0,0.0,0.5353535353535354
768044,2622,980513,39847.5,130,-10400.0,15902.0,306.51923076923094,6550.381237003876,300.0,57858.4,31673.896923076907,10787.938569689824,37,0,56,17,0,20,0.2846153846153846,0.0,0.4307692307692308,0.13076923076923078,0.0,0.15384615384615385,57,73,0.43846153846153846,0.5615384615384615,20,17,16,0,0,0,77,0.15384615384615385,0.13076923076923078,0.12307692307692308,0.0,0.0,0.0,0.5923076923076923
791763,2699,980817,45405.1,144,-54100.0,67348.0,315.31388888888904,21801.22196332287,300.0,122436.6,54598.838888888844,22041.38307704004,1,20,71,30,3,19,0.006944444444444444,0.1388888888888889,0.4930555555555556,0.20833333333333334,0.020833333333333332,0.13194444444444445,40,104,0.2777777777777778,0.7222222222222222,19,15,15,0,0,0,80,0.14728682170542637,0.11627906976744186,0.11627906976744186,0.0,0.0,0.0,0.6201550387596899
798233,2720,980419,75158.7,91,-59500.0,49960.0,825.91978021978,21735.870459405327,200.0,144694.2,69554.29230769227,29245.776818467417,27,0,36,18,0,10,0.2967032967032967,0.0,0.3956043956043956,0.1978021978021978,0.0,0.10989010989010989,37,54,0.4065934065934066,0.5934065934065934,10,9,8,0,0,0,55,0.12195121951219512,0.10975609756097561,0.0975609756097561,0.0,0.0,0.0,0.6707317073170732
3620531,2725,981031,49870.2,145,-43520.0,30375.0,343.83241379310374,10076.332510977854,1100.0,74473.4,49145.70758620692,11919.240676953807,22,0,54,44,6,19,0.15172413793103448,0.0,0.3724137931034483,0.30344827586206896,0.041379310344827586,0.1310344827586207,41,104,0.2827586206896552,0.7172413793103448,19,15,15,14,0,0,67,0.14615384615384616,0.11538461538461539,0.11538461538461539,0.1076923076923077,0.0,0.0,0.5153846153846153
799992,2728,980610,22039.7,63,-33800.0,45976.0,349.8365079365074,16665.79930537969,400.0,94694.7,49909.15555555556,17920.61636115787,14,0,31,7,0,11,0.2222222222222222,0.0,0.49206349206349204,0.1111111111111111,0.0,0.1746031746031746,25,38,0.3968253968253968,0.6031746031746031,11,7,7,0,0,0,38,0.1746031746031746,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.6031746031746031
808017,2753,970907,17745.1,107,-24200.0,33032.0,165.84205607476653,12359.974772780915,700.0,69031.9,33039.892523364455,12534.716939678694,2,19,53,15,0,18,0.018691588785046728,0.17757009345794392,0.4953271028037383,0.14018691588785046,0.0,0.16822429906542055,39,68,0.3644859813084112,0.6355140186915887,18,15,14,0,0,0,60,0.16822429906542055,0.14018691588785046,0.1308411214953271,0.0,0.0,0.0,0.5607476635514018
3621640,2754,970430,29880.9,97,-38900.0,62868.0,307.7402061855671,21927.931188762337,500.0,123335.2,43629.436082474225,22466.555574880756,1,15,46,20,0,15,0.010309278350515464,0.15463917525773196,0.4742268041237113,0.20618556701030927,0.0,0.15463917525773196,31,66,0.31958762886597936,0.6804123711340206,15,10,11,0,0,0,51,0.1724137931034483,0.11494252873563218,0.12643678160919541,0.0,0.0,0.0,0.5862068965517241
843805,2872,970509,12652.9,52,-13200.0,18224.0,243.32692307692315,6577.642124178749,200.0,49189.6,24411.29423076921,10874.530318934105,13,0,21,10,0,8,0.25,0.0,0.40384615384615385,0.19230769230769232,0.0,0.15384615384615385,21,31,0.40384615384615385,0.5961538461538461,8,5,4,0,0,0,30,0.1702127659574468,0.10638297872340426,0.0851063829787234,0.0,0.0,0.0,0.6382978723404256
853793,2910,980820,34015.2,53,-44500.0,65622.0,641.7981132075478,26560.24191162488,900.0,101929.2,48935.43584905662,24396.93977244729,1,10,23,10,0,9,0.018867924528301886,0.18867924528301888,0.4339622641509434,0.18867924528301888,0.0,0.16981132075471697,20,33,0.37735849056603776,0.6226415094339622,9,5,5,0,0,0,29,0.1875,0.10416666666666667,0.10416666666666667,0.0,0.0,0.0,0.6041666666666666
862296,2936,980118,25977.1,124,-10400.0,11500.0,209.49516129032256,5378.53926968895,200.0,39172.5,20942.594354838722,7160.246306640331,40,0,45,18,0,21,0.3225806451612903,0.0,0.3629032258064516,0.14516129032258066,0.0,0.1693548387096774,61,63,0.49193548387096775,0.5080645161290323,21,18,17,0,0,0,68,0.1693548387096774,0.14516129032258066,0.13709677419354838,0.0,0.0,0.0,0.5483870967741935
875311,2982,980413,79902.5,215,-63700.0,73128.0,371.64000000000004,20557.659935608237,900.0,124519.7,63500.406976744096,21550.697258655076,3,23,85,75,7,22,0.013953488372093023,0.10697674418604651,0.3953488372093023,0.3488372093023256,0.03255813953488372,0.10232558139534884,48,167,0.22325581395348837,0.7767441860465116,22,19,18,19,0,0,100,0.12359550561797752,0.10674157303370786,0.10112359550561797,0.10674157303370786,0.0,0.0,0.5617977528089888
876487,2986,971205,72489.8,135,-23800.0,35143.5,512.5103703703704,12213.463931180613,500.0,72489.8,47061.86000000002,12246.407730001189,21,0,64,31,0,19,0.15555555555555556,0.0,0.4740740740740741,0.22962962962962963,0.0,0.14074074074074075,40,95,0.2962962962962963,0.7037037037037037,19,16,15,0,0,0,70,0.15833333333333333,0.13333333333333333,0.125,0.0,0.0,0.0,0.5833333333333334
877361,2988,980706,28833.5,134,-55000.0,49324.0,215.17611940298502,18420.100491350626,900.0,148386.3,51249.12985074622,31799.726667341,41,0,72,0,0,21,0.30597014925373134,0.0,0.5373134328358209,0.0,0.0,0.15671641791044777,62,72,0.4626865671641791,0.5373134328358209,21,0,18,0,0,0,95,0.15671641791044777,0.0,0.13432835820895522,0.0,0.0,0.0,0.7089552238805971
882058,3005,980531,23199.6,44,-48500.0,47025.0,527.2636363636365,16675.400961701962,600.0,120714.8,48798.697727272745,28087.26339722942,18,0,15,6,0,5,0.4090909090909091,0.0,0.3409090909090909,0.13636363636363635,0.0,0.11363636363636363,23,21,0.5227272727272727,0.4772727272727273,5,3,3,0,0,0,30,0.12195121951219512,0.07317073170731707,0.07317073170731707,0.0,0.0,0.0,0.7317073170731707
920857,3137,980920,36718.7,108,-25900.0,38038.0,339.989814814815,15224.606067914086,900.0,76509.7,39822.71111111109,13798.585863209366,2,21,65,0,0,20,0.018518518518518517,0.19444444444444445,0.6018518518518519,0.0,0.0,0.18518518518518517,43,65,0.39814814814814814,0.6018518518518519,20,0,16,0,0,0,72,0.18518518518518517,0.0,0.14814814814814814,0.0,0.0,0.0,0.6666666666666666
922381,3143,980511,43648.0,113,-7300.0,12000.0,386.2646017699116,4764.637311671424,300.0,49093.0,31685.099115044246,8392.463065320397,35,0,46,14,0,18,0.30973451327433627,0.0,0.40707964601769914,0.12389380530973451,0.0,0.1592920353982301,53,60,0.4690265486725664,0.5309734513274337,18,14,14,0,0,0,67,0.1592920353982301,0.12389380530973451,0.12389380530973451,0.0,0.0,0.0,0.5929203539823009
927407,3161,980608,94720.3,103,-34800.0,43783.0,919.6155339805827,15419.78576761584,700.0,107744.0,46609.3485436893,24793.342825878528,26,0,56,0,0,21,0.2524271844660194,0.0,0.5436893203883495,0.0,0.0,0.20388349514563106,47,56,0.4563106796116505,0.5436893203883495,21,0,12,0,0,0,70,0.20388349514563106,0.0,0.11650485436893204,0.0,0.0,0.0,0.6796116504854369
3637179,3229,970430,35436.7,136,-58400.0,49768.0,260.4558823529414,16923.733033210276,300.0,134678.1,60289.95441176464,24639.677624078195,30,0,59,30,0,17,0.22058823529411764,0.0,0.4338235294117647,0.22058823529411764,0.0,0.125,47,89,0.34558823529411764,0.6544117647058824,17,15,15,0,0,0,74,0.14049586776859505,0.12396694214876033,0.12396694214876033,0.0,0.0,0.0,0.6115702479338843
952930,3249,970813,16430.9,51,-21200.0,30993.0,322.17843137254897,12510.657084986602,1100.0,63669.3,28809.00000000002,14323.747992896271,12,0,24,6,0,9,0.23529411764705882,0.0,0.47058823529411764,0.11764705882352941,0.0,0.17647058823529413,21,30,0.4117647058823529,0.5882352941176471,9,6,5,0,0,0,31,0.17647058823529413,0.11764705882352941,0.09803921568627451,0.0,0.0,0.0,0.6078431372549019
960951,3273,970919,23811.1,134,-78900.0,74642.0,177.69626865671643,26793.089951548904,600.0,133407.7,48061.85671641792,26359.19062225771,2,21,71,0,0,40,0.014925373134328358,0.15671641791044777,0.5298507462686567,0.0,0.0,0.29850746268656714,63,71,0.4701492537313433,0.5298507462686567,40,0,16,0,0,0,78,0.29850746268656714,0.0,0.11940298507462686,0.0,0.0,0.0,0.582089552238806
966526,3293,981126,57631.4,142,-46900.0,69018.0,405.85492957746476,19449.631519894057,1100.0,132186.8,58466.19366197177,22606.36701478105,2,16,61,47,1,15,0.014084507042253521,0.11267605633802817,0.4295774647887324,0.33098591549295775,0.007042253521126761,0.1056338028169014,33,109,0.2323943661971831,0.7676056338028169,15,11,11,12,0,0,69,0.1271186440677966,0.09322033898305085,0.09322033898305085,0.1016949152542373,0.0,0.0,0.5847457627118644
976886,3329,971206,56435.5,72,-23680.0,28093.5,603.2708333333335,11379.387959400356,200.0,60870.3,36065.975,11241.910004472638,16,0,34,9,0,13,0.2222222222222222,0.0,0.4722222222222222,0.125,0.0,0.18055555555555555,29,43,0.4027777777777778,0.5972222222222222,13,9,9,0,0,0,41,0.18055555555555555,0.125,0.125,0.0,0.0,0.0,0.5694444444444444
982554,3353,970207,45020.6,22,-35100.0,44258.0,2046.3954545454544,17395.56007996559,200.0,90387.4,44355.04090909091,16699.810596406947,7,0,9,1,0,5,0.3181818181818182,0.0,0.4090909090909091,0.045454545454545456,0.0,0.22727272727272727,12,10,0.5454545454545454,0.45454545454545453,5,0,1,1,0,0,15,0.22727272727272727,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.6818181818181818
993601,3390,980310,50935.1,118,-20865.0,30470.0,414.67203389830496,9204.161101351854,1100.0,75484.9,48478.59067796609,12051.539852408316,2,15,46,41,0,14,0.01694915254237288,0.1271186440677966,0.3898305084745763,0.3474576271186441,0.0,0.11864406779661017,31,87,0.2627118644067797,0.7372881355932204,14,10,10,10,0,0,53,0.14432989690721648,0.10309278350515463,0.10309278350515463,0.10309278350515463,0.0,0.0,0.5463917525773195
997046,3403,980615,42629.7,79,-31600.0,48698.0,539.6164556962028,16177.718114220783,700.0,119933.3,54293.59240506329,21993.073666869575,19,0,48,0,0,12,0.24050632911392406,0.0,0.6075949367088608,0.0,0.0,0.1518987341772152,31,48,0.3924050632911392,0.6075949367088608,12,0,10,0,0,0,57,0.1518987341772152,0.0,0.12658227848101267,0.0,0.0,0.0,0.7215189873417721
3643186,3418,970531,46281.9,58,-56700.0,48009.0,796.2396551724138,21348.68193723378,400.0,123573.3,61345.09999999995,28117.508578938265,19,0,32,0,0,7,0.3275862068965517,0.0,0.5517241379310345,0.0,0.0,0.1206896551724138,26,32,0.4482758620689655,0.5517241379310345,7,0,5,0,0,0,46,0.1206896551724138,0.0,0.08620689655172414,0.0,0.0,0.0,0.7931034482758621
1009438,3448,971017,36642.4,73,-26600.0,48806.0,501.95205479452045,13502.684037669751,700.0,72649.2,36855.823287671235,15663.928694070413,14,0,43,0,0,16,0.1917808219178082,0.0,0.589041095890411,0.0,0.0,0.2191780821917808,30,43,0.410958904109589,0.589041095890411,16,0,12,0,0,0,45,0.2191780821917808,0.0,0.1643835616438356,0.0,0.0,0.0,0.6164383561643836
1010943,3455,970305,59310.8,57,-36800.0,50602.0,1040.5456140350877,21529.586974474303,600.0,92407.6,46016.19824561402,19927.134835323803,1,12,33,0,0,11,0.017543859649122806,0.21052631578947367,0.5789473684210527,0.0,0.0,0.19298245614035087,24,33,0.42105263157894735,0.5789473684210527,11,0,7,0,0,0,39,0.19298245614035087,0.0,0.12280701754385964,0.0,0.0,0.0,0.6842105263157895
1012430,3460,980503,26863.5,85,-40700.0,48538.0,316.0423529411764,17515.307853984512,300.0,144580.4,57514.34705882354,27755.30323498723,24,0,49,0,0,12,0.2823529411764706,0.0,0.5764705882352941,0.0,0.0,0.1411764705882353,36,49,0.4235294117647059,0.5764705882352941,12,0,11,0,0,0,62,0.1411764705882353,0.0,0.12941176470588237,0.0,0.0,0.0,0.7294117647058823
1040092,3556,980920,27706.0,87,-18641.0,26224.0,318.4597701149426,8987.595469240456,1100.0,64669.5,34822.46896551725,11111.778628662372,6,13,38,18,0,12,0.06896551724137931,0.14942528735632185,0.4367816091954023,0.20689655172413793,0.0,0.13793103448275862,31,56,0.3563218390804598,0.6436781609195402,12,9,8,0,0,0,49,0.15384615384615385,0.11538461538461539,0.10256410256410256,0.0,0.0,0.0,0.6282051282051282
1041604,3562,980523,71242.6,143,-52200.0,49720.0,498.19999999999976,18559.879879999226,1000.0,159286.4,58926.411188811166,27760.093299654243,37,0,85,0,0,21,0.25874125874125875,0.0,0.5944055944055944,0.0,0.0,0.14685314685314685,58,85,0.40559440559440557,0.5944055944055944,21,0,19,0,0,0,103,0.14685314685314685,0.0,0.13286713286713286,0.0,0.0,0.0,0.7202797202797203
3650329,3637,970831,51799.6,156,-19040.0,23964.0,331.9551282051283,7886.521181073564,400.0,75383.2,51802.01923076925,10744.592560408064,26,0,72,36,0,22,0.16666666666666666,0.0,0.46153846153846156,0.23076923076923078,0.0,0.14102564102564102,48,108,0.3076923076923077,0.6923076923076923,22,18,18,0,0,0,80,0.15942028985507245,0.13043478260869565,0.13043478260869565,0.0,0.0,0.0,0.5797101449275363
1072308,3664,970915,92401.4,90,-39600.0,48039.0,1026.6866666666665,20131.249600258554,800.0,115112.9,62387.09000000005,27465.733061554183,25,0,49,0,0,16,0.2777777777777778,0.0,0.5444444444444444,0.0,0.0,0.17777777777777778,41,49,0.45555555555555555,0.5444444444444444,16,0,9,0,0,0,65,0.17777777777777778,0.0,0.1,0.0,0.0,0.0,0.7222222222222222
1086250,3711,971104,19163.5,26,-31200.0,49137.0,737.0615384615381,20038.289663423413,400.0,103750.1,45410.149999999994,26778.69846068326,7,0,13,0,0,6,0.2692307692307692,0.0,0.5,0.0,0.0,0.23076923076923078,13,13,0.5,0.5,6,1,2,0,0,0,17,0.23076923076923078,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,0.6538461538461539
1129351,3859,970430,10043.6,68,-61400.0,49725.0,147.70147058823486,20604.774047231393,200.0,142668.1,44484.07500000004,32135.847571582624,16,0,40,0,0,12,0.23529411764705882,0.0,0.5882352941176471,0.0,0.0,0.17647058823529413,28,40,0.4117647058823529,0.5882352941176471,12,0,8,0,0,0,48,0.17647058823529413,0.0,0.11764705882352941,0.0,0.0,0.0,0.7058823529411765
1130094,3862,980917,43455.2,169,-59600.0,49627.0,257.1307692307693,18350.74473326239,600.0,143676.5,56133.65266272182,27409.199321841075,39,0,76,34,0,20,0.23076923076923078,0.0,0.44970414201183434,0.20118343195266272,0.0,0.11834319526627218,59,110,0.34911242603550297,0.650887573964497,20,17,16,0,0,0,99,0.13157894736842105,0.1118421052631579,0.10526315789473684,0.0,0.0,0.0,0.6513157894736842
1133952,3875,980208,100675.4,11,-36700.0,57723.0,9152.30909090909,30251.594742970312,1100.0,100675.4,58031.62727272727,30735.935714960455,1,4,3,0,0,3,0.09090909090909091,0.36363636363636365,0.2727272727272727,0.0,0.0,0.2727272727272727,8,3,0.7272727272727273,0.2727272727272727,3,0,0,0,0,0,8,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.7272727272727273
1142343,3906,980305,49944.1,35,-35300.0,50196.0,1426.9742857142855,21849.550960096378,1100.0,92028.2,64863.95428571427,22167.038821297436,1,8,18,0,0,8,0.02857142857142857,0.22857142857142856,0.5142857142857142,0.0,0.0,0.22857142857142856,17,18,0.4857142857142857,0.5142857142857142,8,0,4,0,0,0,23,0.22857142857142856,0.0,0.11428571428571428,0.0,0.0,0.0,0.6571428571428571
1142442,3907,980309,20985.9,112,-49800.0,49440.0,89.16339285714282,16251.992483490225,600.0,133750.5,42220.02946428575,33144.90770317254,22,0,68,0,0,22,0.19642857142857142,0.0,0.6071428571428571,0.0,0.0,0.19642857142857142,44,68,0.39285714285714285,0.6071428571428571,22,0,20,0,0,0,70,0.19642857142857142,0.0,0.17857142857142858,0.0,0.0,0.0,0.625
1144939,3916,980710,13446.7,55,-21000.0,24243.0,244.48727272727265,9685.974975362755,800.0,50063.3,21298.780000000002,11014.437192232273,2,10,17,17,0,9,0.03636363636363636,0.18181818181818182,0.3090909090909091,0.3090909090909091,0.0,0.16363636363636364,21,34,0.38181818181818183,0.6181818181818182,9,6,5,5,0,0,24,0.1836734693877551,0.12244897959183673,0.10204081632653061,0.10204081632653061,0.0,0.0,0.4897959183673469
1152661,3942,971010,61126.0,84,-41200.0,48282.0,727.6857142857143,18483.51584509011,600.0,151251.4,57995.11904761904,31107.14727280795,28,0,32,7,0,17,0.3333333333333333,0.0,0.38095238095238093,0.08333333333333333,0.0,0.20238095238095238,45,39,0.5357142857142857,0.4642857142857143,17,7,7,0,0,0,53,0.20238095238095238,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.6309523809523809
1155387,3953,980103,43635.1,32,-56900.0,47679.0,1363.5999999999992,20117.59977156898,500.0,109399.2,59128.587499999994,21405.4915018847,2,6,12,0,0,12,0.0625,0.1875,0.375,0.0,0.0,0.375,20,12,0.625,0.375,12,0,2,0,0,0,18,0.375,0.0,0.0625,0.0,0.0,0.0,0.5625
1158702,3967,970321,16915.7,32,-35000.0,46979.0,528.6156249999995,16573.05554676625,900.0,105258.8,41766.69374999999,28843.33189907088,9,0,18,0,0,5,0.28125,0.0,0.5625,0.0,0.0,0.15625,14,18,0.4375,0.5625,5,0,3,0,0,0,24,0.15625,0.0,0.09375,0.0,0.0,0.0,0.75
1176338,4033,970319,37381.6,12,-11400.0,18368.0,3115.125,8797.968155941151,1000.0,48781.6,29824.12499999999,12770.284101070167,6,0,3,0,0,3,0.5,0.0,0.25,0.0,0.0,0.25,9,3,0.75,0.25,3,0,0,0,0,0,9,0.25,0.0,0.0,0.0,0.0,0.0,0.75
1182720,4052,971221,51095.2,52,-50700.0,28472.0,982.6019230769232,13368.590012376617,900.0,76251.4,36071.94230769232,15711.303814237473,3,11,28,0,0,10,0.057692307692307696,0.21153846153846154,0.5384615384615384,0.0,0.0,0.19230769230769232,24,28,0.46153846153846156,0.5384615384615384,10,0,6,0,0,0,36,0.19230769230769232,0.0,0.11538461538461539,0.0,0.0,0.0,0.6923076923076923
1197595,4099,970720,37069.1,103,-15900.0,27216.0,359.8961165048543,9091.491322270838,800.0,56921.0,38559.26407766992,10181.211719891966,15,0,45,30,0,13,0.14563106796116504,0.0,0.4368932038834951,0.2912621359223301,0.0,0.1262135922330097,28,75,0.27184466019417475,0.7281553398058253,13,10,9,10,0,0,51,0.13978494623655913,0.10752688172043011,0.0967741935483871,0.10752688172043011,0.0,0.0,0.5483870967741935
1203064,4116,980602,59126.9,40,-42800.0,48480.0,1478.1724999999994,24399.235776041543,1000.0,110723.2,66345.68250000002,28183.949451379074,14,0,16,2,0,8,0.35,0.0,0.4,0.05,0.0,0.2,22,18,0.55,0.45,8,2,3,0,0,0,27,0.2,0.05,0.075,0.0,0.0,0.0,0.675
1206367,4127,970812,-1571.5,64,-34500.0,45402.0,-24.55312500000003,12272.709317779843,-1571.5,92354.7,26649.770312499997,22080.256063155182,12,0,24,18,0,10,0.1875,0.0,0.375,0.28125,0.0,0.15625,22,42,0.34375,0.65625,10,4,7,7,3,0,26,0.17543859649122806,0.07017543859649122,0.12280701754385964,0.12280701754385964,0.05263157894736842,0.0,0.45614035087719296
1211107,4144,980612,53222.2,149,-61900.0,49145.0,357.1979865771811,18842.38212467019,1100.0,119287.7,49635.71543624162,23435.838013657525,42,0,69,18,0,20,0.28187919463087246,0.0,0.46308724832214765,0.12080536912751678,0.0,0.1342281879194631,62,87,0.4161073825503356,0.5838926174496645,20,18,18,0,0,0,93,0.1342281879194631,0.12080536912751678,0.12080536912751678,0.0,0.0,0.0,0.6241610738255033
1223893,4190,970824,41532.1,176,-15680.0,16557.0,235.97897727272738,5571.448690402173,700.0,51008.0,34044.42954545453,7073.196837254752,39,0,59,56,0,22,0.2215909090909091,0.0,0.3352272727272727,0.3181818181818182,0.0,0.125,61,115,0.3465909090909091,0.6534090909090909,22,19,18,18,0,0,80,0.14012738853503184,0.12101910828025478,0.11464968152866242,0.11464968152866242,0.0,0.0,0.5095541401273885
