trans_id,account_id,date,balance,NumberOfTrans,amount_min,amount_max,amount_mean,amount_std,balance_min,balance_max,balance_mean,balance_std,n_A,n_B,n_C,n_D,n_E,n_F,p_A,p_B,p_C,p_D,p_E,p_F,n_credit,n_withdraw,p_credit,p_withdraw,n_kA,n_kB,n_kC,n_kD,n_kE,n_kF,n_kG,p_kA,p_kB,p_kC,p_kD,p_kE,p_kF,p_kG
307115,1047,961231,20922.0,170,-6000.0,9763.5,123.07176470588257,3922.525808940154,800.0,37588.7,27294.11470588232,6039.094185973638,40,0,73,26,0,31,0.23529411764705882,0.0,0.4294117647058823,0.15294117647058825,0.0,0.18235294117647058,71,99,0.4176470588235294,0.5823529411764706,31,26,27,0,0,0,86,0.18235294117647058,0.15294117647058825,0.1588235294117647,0.0,0.0,0.0,0.5058823529411764
307505,1048,961231,18709.1,221,-4900.0,5993.0,84.65791855203639,3312.027454691491,1100.0,32055.8,18893.460180995455,4964.3794527200525,1,44,93,39,0,44,0.004524886877828055,0.19909502262443438,0.42081447963800905,0.17647058823529413,0.0,0.19909502262443438,89,132,0.40271493212669685,0.5972850678733032,44,39,40,0,0,44,54,0.19909502262443438,0.17647058823529413,0.18099547511312217,0.0,0.0,0.19909502262443438,0.24434389140271492
308066,1050,961231,76136.2,269,-28600.0,37976.0,283.0349442379181,13949.56359537945,1000.0,83437.0,42271.29442379178,16211.41500515866,3,46,133,41,0,46,0.011152416356877323,0.17100371747211895,0.4944237918215613,0.1524163568773234,0.0,0.17100371747211895,95,174,0.35315985130111527,0.6468401486988847,46,41,42,0,0,0,140,0.17100371747211895,0.1524163568773234,0.15613382899628253,0.0,0.0,0.0,0.5204460966542751
308434,1051,961231,58369.2,180,-15100.0,19332.0,324.27388888888913,8476.421624826622,800.0,61519.5,39175.64,9572.183820916089,41,0,101,0,0,38,0.22777777777777777,0.0,0.5611111111111111,0.0,0.0,0.2111111111111111,79,101,0.4388888888888889,0.5611111111111111,38,0,34,0,0,0,108,0.2111111111111111,0.0,0.18888888888888888,0.0,0.0,0.0,0.6
308757,1052,961231,13798.9,179,-28500.0,47319.0,77.08994413407854,7717.222912218138,200.0,77637.1,27184.7525139665,11131.553090158832,55,0,85,0,0,39,0.30726256983240224,0.0,0.4748603351955307,0.0,0.0,0.21787709497206703,94,85,0.5251396648044693,0.4748603351955307,39,0,36,0,0,0,104,0.21787709497206703,0.0,0.2011173184357542,0.0,0.0,0.0,0.5810055865921788
309190,1053,961231,27671.8,197,-31840.0,14678.0,140.4659898477159,5558.09136958578,700.0,44893.4,24552.736040609183,6805.5009242801625,39,0,75,52,0,31,0.19796954314720813,0.0,0.38071065989847713,0.2639593908629442,0.0,0.15736040609137056,70,127,0.3553299492385787,0.6446700507614214,31,26,27,0,0,0,87,0.18128654970760233,0.15204678362573099,0.15789473684210525,0.0,0.0,0.0,0.5087719298245614
309596,1054,961231,25825.1,266,-18560.0,14475.0,97.08796992481228,5535.9166445769215,800.0,46554.6,29719.76127819549,6000.0970699730115,55,0,123,42,0,46,0.20676691729323307,0.0,0.462406015037594,0.15789473684210525,0.0,0.17293233082706766,101,165,0.37969924812030076,0.6203007518796992,46,42,42,0,0,0,136,0.17293233082706766,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.5112781954887218
309758,1055,961212,600.0,1,600.0,600.0,600.0,,600.0,600.0,600.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
309927,1056,961228,1100.0,1,1100.0,1100.0,1100.0,,1100.0,1100.0,1100.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310429,1057,961231,16147.7,186,-8100.0,4636.0,86.81774193548394,2727.5600905030756,1000.0,26079.7,16899.027419354836,3196.9884427845777,1,40,73,36,0,36,0.005376344086021506,0.21505376344086022,0.3924731182795699,0.1935483870967742,0.0,0.1935483870967742,77,109,0.41397849462365593,0.5860215053763441,36,36,36,0,0,40,38,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.0,0.0,0.21505376344086022,0.20430107526881722
310692,1058,961231,84423.6,24,-16800.0,36420.0,3517.654166666666,14791.531384692044,1000.0,84438.2,52801.458333333336,22050.80548805647,7,0,9,2,0,6,0.2916666666666667,0.0,0.375,0.08333333333333333,0.0,0.25,13,11,0.5416666666666666,0.4583333333333333,6,1,2,0,0,0,14,0.2608695652173913,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.6086956521739131
311000,1059,961231,12635.6,98,-4200.0,3220.0,128.93571428571417,1720.7000832045676,1100.0,17862.4,13897.69489795918,2413.614116117175,1,19,33,30,0,15,0.01020408163265306,0.19387755102040816,0.336734693877551,0.30612244897959184,0.0,0.15306122448979592,35,63,0.35714285714285715,0.6428571428571429,15,15,15,0,0,0,38,0.18072289156626506,0.18072289156626506,0.18072289156626506,0.0,0.0,0.0,0.4578313253012048
311155,1060,961219,16500.0,3,800.0,9500.0,5500.0,4392.038251199549,800.0,16500.0,9200.0,7907.591289387686,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,0.0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
311552,1062,961231,57726.6,228,-25200.0,34764.0,253.18728070175473,13069.545214025908,1000.0,87828.7,49741.438157894765,14203.295704693657,42,0,108,37,0,41,0.18421052631578946,0.0,0.47368421052631576,0.16228070175438597,0.0,0.17982456140350878,83,145,0.36403508771929827,0.6359649122807017,41,37,37,0,0,0,113,0.17982456140350878,0.16228070175438597,0.16228070175438597,0.0,0.0,0.0,0.4956140350877193
3440440,1063,961231,28654.6,10,-4900.0,11895.0,2865.4700000000003,5223.643179078499,200.0,33451.8,19239.91,10185.742792250787,5,0,2,0,0,3,0.5,0.0,0.2,0.0,0.0,0.3,8,2,0.8,0.2,3,0,0,0,0,0,7,0.3,0.0,0.0,0.0,0.0,0.0,0.7
312223,1065,961231,39028.6,231,-22700.0,35947.0,168.95627705627732,5225.87686355056,400.0,65740.8,31249.023809523802,8685.920407958341,70,0,116,0,0,45,0.30303030303030304,0.0,0.5021645021645021,0.0,0.0,0.19480519480519481,115,116,0.49783549783549785,0.5021645021645021,45,0,41,0,0,0,145,0.19480519480519481,0.0,0.1774891774891775,0.0,0.0,0.0,0.6277056277056277
3440536,1066,961231,50338.0,12,-44700.0,38314.0,4194.833333333333,23437.86633119124,900.0,113315.2,49608.799999999996,27833.91477747965,5,0,4,0,0,3,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.25,8,4,0.6666666666666666,0.3333333333333333,3,0,0,0,0,0,9,0.25,0.0,0.0,0.0,0.0,0.0,0.75
312755,1067,961231,58348.4,18,-36900.0,49446.0,3241.5833333333335,26956.016267643678,1000.0,127787.6,66222.33888888889,31550.073092506715,6,0,7,1,0,4,0.3333333333333333,0.0,0.3888888888888889,0.05555555555555555,0.0,0.2222222222222222,10,8,0.5555555555555556,0.4444444444444444,4,1,1,0,0,0,12,0.2222222222222222,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.6666666666666666
313357,1069,961231,19897.7,192,-3520.0,4621.0,103.63541666666674,2643.6062289838737,700.0,23805.0,16658.72187499999,3295.442485434534,1,41,77,36,0,37,0.005208333333333333,0.21354166666666666,0.4010416666666667,0.1875,0.0,0.19270833333333334,79,113,0.4114583333333333,0.5885416666666666,37,36,37,0,0,41,41,0.19270833333333334,0.1875,0.19270833333333334,0.0,0.0,0.21354166666666666,0.21354166666666666
313567,1070,961231,31353.6,36,-16800.0,24626.0,870.9361111111116,10964.008985902212,200.0,52504.1,34952.275000000016,11232.510002294362,10,0,14,4,0,8,0.2777777777777778,0.0,0.3888888888888889,0.1111111111111111,0.0,0.2222222222222222,18,18,0.5,0.5,8,4,4,0,0,0,20,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.5555555555555556
313679,1071,940119,81150.6,41,-42600.0,46304.0,1979.285365853658,18722.099418689144,800.0,104417.9,47302.546341463436,26552.739504598183,13,0,20,0,0,8,0.3170731707317073,0.0,0.4878048780487805,0.0,0.0,0.1951219512195122,21,20,0.5121951219512195,0.4878048780487805,8,0,5,0,0,0,28,0.1951219512195122,0.0,0.12195121951219512,0.0,0.0,0.0,0.6829268292682927
314474,1073,961231,43125.6,188,-11200.0,8647.5,229.39202127659593,3569.1795910017895,1000.0,53377.5,28871.120744680848,7731.182610413279,51,0,73,30,0,34,0.2712765957446808,0.0,0.3882978723404255,0.1595744680851064,0.0,0.18085106382978725,85,103,0.4521276595744681,0.5478723404255319,34,30,30,0,0,0,94,0.18085106382978725,0.1595744680851064,0.1595744680851064,0.0,0.0,0.0,0.5
314739,1074,961231,74934.1,27,-22300.0,33016.0,2775.340740740741,15320.991421004945,1000.0,75161.0,50069.22222222221,17084.947540707228,8,0,12,0,0,7,0.2962962962962963,0.0,0.4444444444444444,0.0,0.0,0.25925925925925924,15,12,0.5555555555555556,0.4444444444444444,7,0,3,0,0,0,17,0.25925925925925924,0.0,0.1111111111111111,0.0,0.0,0.0,0.6296296296296297
315024,1075,961231,29636.7,97,-9100.0,9171.0,305.534020618557,3733.754720504956,800.0,37585.9,25940.61237113401,5544.886522044014,27,0,28,25,0,17,0.27835051546391754,0.0,0.28865979381443296,0.25773195876288657,0.0,0.17525773195876287,44,53,0.4536082474226804,0.5463917525773195,17,13,13,0,0,0,42,0.2,0.15294117647058825,0.15294117647058825,0.0,0.0,0.0,0.49411764705882355
315423,1076,961231,45022.1,161,-12400.0,17966.0,279.6409937888201,6291.442795371662,200.0,54787.3,30482.866459627312,7950.233876590866,32,0,60,43,0,26,0.19875776397515527,0.0,0.37267080745341613,0.2670807453416149,0.0,0.16149068322981366,58,103,0.36024844720496896,0.639751552795031,26,22,22,0,0,0,70,0.18571428571428572,0.15714285714285714,0.15714285714285714,0.0,0.0,0.0,0.5
315779,1077,961231,49346.9,241,-29300.0,45544.0,204.7585062240667,6707.900999103306,1000.0,83557.9,33782.25684647303,12894.067209255454,76,0,119,0,0,46,0.3153526970954357,0.0,0.49377593360995853,0.0,0.0,0.1908713692946058,122,119,0.5062240663900415,0.49377593360995853,46,0,43,0,0,0,152,0.1908713692946058,0.0,0.17842323651452283,0.0,0.0,0.0,0.6307053941908713
316067,1078,961231,22807.8,20,-5700.0,6722.0,1140.395,4163.099702900408,800.0,25991.3,18922.655000000002,7037.664548883049,1,6,6,1,0,6,0.05,0.3,0.3,0.05,0.0,0.3,13,7,0.65,0.35,6,1,2,0,0,6,5,0.3,0.05,0.1,0.0,0.0,0.3,0.25
316437,1079,961231,41152.2,226,-42600.0,40524.0,182.09115044247812,15018.214785552509,700.0,81879.4,39096.9283185841,14300.13780440187,6,39,107,35,0,39,0.02654867256637168,0.17256637168141592,0.47345132743362833,0.15486725663716813,0.0,0.17256637168141592,84,142,0.37168141592920356,0.6283185840707964,39,35,35,0,0,0,117,0.17256637168141592,0.15486725663716813,0.15486725663716813,0.0,0.0,0.0,0.5176991150442478
3566140,1080,961231,71446.9,204,-39520.0,36613.5,350.158823529412,13915.101507361278,700.0,84882.5,47589.39656862739,14501.420621447262,38,0,98,32,0,36,0.18627450980392157,0.0,0.4803921568627451,0.1568627450980392,0.0,0.17647058823529413,74,130,0.3627450980392157,0.6372549019607843,36,32,32,0,0,0,104,0.17647058823529413,0.1568627450980392,0.1568627450980392,0.0,0.0,0.0,0.5098039215686274
317005,1081,961221,800.0,1,800.0,800.0,800.0,,800.0,800.0,800.0,,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3566187,1082,961231,15066.0,18,-6300.0,5190.0,836.1888888888888,3532.107503341794,300.0,26598.1,17544.422222222223,6684.983922243464,1,6,6,2,0,3,0.05555555555555555,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.16666666666666666,10,8,0.5555555555555556,0.4444444444444444,3,2,2,0,0,6,5,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.0,0.3333333333333333,0.2777777777777778
3566284,1086,961231,15360.8,17,-1376.0,2904.0,902.7176470588234,1575.783189494709,700.0,15858.2,12417.235294117649,4594.627746202784,1,6,3,5,0,2,0.058823529411764705,0.35294117647058826,0.17647058823529413,0.29411764705882354,0.0,0.11764705882352941,9,8,0.5294117647058824,0.47058823529411764,2,0,2,0,0,0,13,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,0.0,0.7647058823529411
318401,1087,961231,44407.0,21,-21800.0,26812.0,2114.62380952381,13333.712606693784,900.0,66052.0,38169.15238095238,14244.416115854627,8,0,7,0,0,6,0.38095238095238093,0.0,0.3333333333333333,0.0,0.0,0.2857142857142857,14,7,0.6666666666666666,0.3333333333333333,6,0,2,0,0,0,13,0.2857142857142857,0.0,0.09523809523809523,0.0,0.0,0.0,0.6190476190476191
3566340,1088,961231,30816.7,175,-9350.0,5600.0,176.01314285714307,3086.069240978502,500.0,33302.5,22880.92114285715,5817.59008711312,1,36,75,31,0,32,0.005714285714285714,0.2057142857142857,0.42857142857142855,0.17714285714285713,0.0,0.18285714285714286,69,106,0.3942857142857143,0.6057142857142858,32,31,32,0,0,36,44,0.18285714285714286,0.17714285714285713,0.18285714285714286,0.0,0.0,0.2057142857142857,0.25142857142857145
3566378,1089,961231,39157.9,80,-19000.0,19872.0,489.2912500000002,7611.635647093182,500.0,45743.0,31061.642499999976,9020.245779956836,16,0,31,19,0,14,0.2,0.0,0.3875,0.2375,0.0,0.175,30,50,0.375,0.625,14,9,10,0,0,0,37,0.2,0.12857142857142856,0.14285714285714285,0.0,0.0,0.0,0.5285714285714286
3566404,1090,961231,22904.3,7,-2900.0,9477.0,3272.042857142857,4889.002288762382,1000.0,25724.3,16033.742857142859,9030.32183532369,4,0,1,0,0,2,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,6,1,0.8571428571428571,0.14285714285714285,2,0,0,0,0,0,5,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.7142857142857143
3440677,1091,961231,49495.7,58,-2900.0,11500.0,853.3655172413797,2152.849479875592,700.0,49495.7,31999.86034482759,10313.903437252127,29,0,11,0,0,18,0.5,0.0,0.1896551724137931,0.0,0.0,0.3103448275862069,47,11,0.8103448275862069,0.1896551724137931,18,0,0,0,0,0,40,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.6896551724137931
3566446,1092,961231,22608.6,100,-15200.0,17980.0,225.94000000000014,6838.4654247022745,900.0,48615.8,30864.368000000028,8404.408771060987,20,0,40,14,8,18,0.2,0.0,0.4,0.14,0.08,0.18,38,62,0.38,0.62,18,14,14,0,0,0,54,0.18,0.14,0.14,0.0,0.0,0.0,0.54
3566507,1094,961231,26807.0,13,-1600.0,6023.0,2060.9538461538464,3325.5808103285717,1000.0,29593.3,21386.223076923074,8942.33956413289,1,5,4,1,0,2,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.0,0.15384615384615385,8,5,0.6153846153846154,0.38461538461538464,2,0,1,0,0,5,4,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.4166666666666667,0.3333333333333333
321003,1097,961231,45758.5,27,-20000.0,28545.0,1694.766666666667,11997.211244349182,1000.0,65744.1,42594.848148148165,14560.062081211967,8,0,8,5,0,6,0.2962962962962963,0.0,0.2962962962962963,0.18518518518518517,0.0,0.2222222222222222,14,13,0.5185185185185185,0.48148148148148145,6,1,2,1,0,0,14,0.25,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.0,0.0,0.5833333333333334
321396,1098,961231,12087.2,206,-13850.0,5784.0,58.67669902912633,3249.212270890911,600.0,33810.0,21870.66067961166,5951.692082880463,1,36,72,64,0,33,0.0048543689320388345,0.17475728155339806,0.34951456310679613,0.3106796116504854,0.0,0.16019417475728157,70,136,0.33980582524271846,0.6601941747572816,33,32,32,0,0,36,41,0.1896551724137931,0.1839080459770115,0.1839080459770115,0.0,0.0,0.20689655172413793,0.23563218390804597
322208,1100,961207,10417.0,4,700.0,3239.0,2604.25,1269.5,700.0,10417.0,5558.5,4181.531019455275,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,4,0,1.0,0.0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322676,1102,961231,22414.5,46,-9200.0,10782.0,487.27173913043487,4686.949203463831,700.0,37831.9,24230.093478260882,6327.7413221605975,13,0,18,5,0,10,0.2826086956521739,0.0,0.391304347826087,0.10869565217391304,0.0,0.21739130434782608,23,23,0.5,0.5,10,5,6,0,0,0,25,0.21739130434782608,0.10869565217391304,0.13043478260869565,0.0,0.0,0.0,0.5434782608695652
322875,1103,961231,46360.2,77,-27700.0,31444.0,602.0857142857143,14880.538927852913,20963.0,76016.5,55026.97792207792,13283.460443007822,20,0,39,0,0,18,0.2597402597402597,0.0,0.5064935064935064,0.0,0.0,0.23376623376623376,38,39,0.4935064935064935,0.5064935064935064,18,0,14,0,0,0,45,0.23376623376623376,0.0,0.18181818181818182,0.0,0.0,0.0,0.5844155844155844
323157,1104,961231,40232.8,59,-16600.0,24128.0,681.9135593220343,9546.633075474516,800.0,58889.6,37870.579661016935,9747.360058087164,14,0,25,8,0,12,0.23728813559322035,0.0,0.423728813559322,0.13559322033898305,0.0,0.2033898305084746,26,33,0.4406779661016949,0.559322033898305,12,8,8,0,0,0,31,0.2033898305084746,0.13559322033898305,0.13559322033898305,0.0,0.0,0.0,0.5254237288135594
323544,1105,961231,12204.7,169,-8200.0,13173.0,72.21952662721903,4704.537344102702,500.0,42426.3,21865.784615384655,6937.796179623613,32,0,61,48,0,28,0.1893491124260355,0.0,0.3609467455621302,0.28402366863905326,0.0,0.16568047337278108,60,109,0.35502958579881655,0.6449704142011834,28,24,24,0,0,0,69,0.19310344827586207,0.16551724137931034,0.16551724137931034,0.0,0.0,0.0,0.47586206896551725
323936,1106,941031,22225.5,51,-18000.0,23844.0,435.7921568627451,8933.309713915512,800.0,49563.0,23979.01176470588,13015.026674865436,12,0,25,0,0,14,0.23529411764705882,0.0,0.49019607843137253,0.0,0.0,0.27450980392156865,26,25,0.5098039215686274,0.49019607843137253,14,0,6,0,0,0,31,0.27450980392156865,0.0,0.11764705882352941,0.0,0.0,0.0,0.6078431372549019
324406,1107,961231,30974.3,216,-8700.0,6390.0,143.40138888888913,3327.385316507495,800.0,37690.1,28256.835648148102,5618.206265065063,1,40,99,36,0,40,0.004629629629629629,0.18518518518518517,0.4583333333333333,0.16666666666666666,0.0,0.18518518518518517,81,135,0.375,0.625,40,36,36,0,0,40,64,0.18518518518518517,0.16666666666666666,0.16666666666666666,0.0,0.0,0.18518518518518517,0.2962962962962963
324739,1108,961231,36363.3,100,-5700.0,4730.0,363.63300000000015,2539.690151349096,1000.0,36859.1,26480.189000000013,5768.592303326613,1,21,28,33,0,17,0.01,0.21,0.28,0.33,0.0,0.17,39,61,0.39,0.61,17,17,17,0,0,21,12,0.20238095238095238,0.20238095238095238,0.20238095238095238,0.0,0.0,0.25,0.14285714285714285
324974,1109,961231,52934.3,120,-22400.0,26881.5,441.11666666666696,12027.762838053442,600.0,78151.0,47955.082500000004,11295.833188323504,28,0,66,0,0,26,0.23333333333333334,0.0,0.55,0.0,0.0,0.21666666666666667,54,66,0.45,0.55,26,0,22,0,0,0,72,0.21666666666666667,0.0,0.18333333333333332,0.0,0.0,0.0,0.6
325350,1111,961231,45465.9,43,-25000.0,31050.0,1057.346511627907,14194.196440218077,400.0,72050.8,44693.41860465114,13378.938905007797,11,0,17,5,0,10,0.2558139534883721,0.0,0.3953488372093023,0.11627906976744186,0.0,0.23255813953488372,21,22,0.4883720930232558,0.5116279069767442,10,5,6,0,0,0,22,0.23255813953488372,0.11627906976744186,0.13953488372093023,0.0,0.0,0.0,0.5116279069767442
325566,1112,961231,57917.3,106,-45440.0,28228.0,546.3915094339625,12869.311280422256,900.0,76649.6,49124.03773584903,13213.637314254454,25,0,58,0,0,23,0.2358490566037736,0.0,0.5471698113207547,0.0,0.0,0.2169811320754717,48,58,0.4528301886792453,0.5471698113207547,23,0,19,0,0,0,64,0.2169811320754717,0.0,0.1792452830188679,0.0,0.0,0.0,0.6037735849056604
3567035,1113,961231,39292.7,10,-3900.0,12703.5,3929.2699999999995,5321.059194277019,1100.0,43054.7,25610.260000000002,13686.68546623161,6,0,1,0,0,3,0.6,0.0,0.1,0.0,0.0,0.3,9,1,0.9,0.1,3,0,0,0,0,0,7,0.3,0.0,0.0,0.0,0.0,0.0,0.7
326194,1114,961231,19661.5,202,-61100.0,49695.0,97.33613861386154,16742.538871120356,300.0,141340.3,38489.62524752479,29620.663355527657,45,0,83,36,0,38,0.22277227722772278,0.0,0.41089108910891087,0.1782178217821782,0.0,0.18811881188118812,83,119,0.41089108910891087,0.5891089108910891,38,36,37,0,0,0,91,0.18811881188118812,0.1782178217821782,0.18316831683168316,0.0,0.0,0.0,0.4504950495049505
326606,1115,961231,17353.0,225,-3840.0,3440.0,77.12577777777797,1900.7077269900503,300.0,21514.1,17017.95688888889,2486.9217349680184,1,45,98,40,0,41,0.0044444444444444444,0.2,0.43555555555555553,0.17777777777777778,0.0,0.18222222222222223,87,138,0.38666666666666666,0.6133333333333333,41,40,41,0,0,0,103,0.18222222222222223,0.17777777777777778,0.18222222222222223,0.0,0.0,0.0,0.4577777777777778
3567227,1116,961231,53714.8,224,-14240.0,18194.0,217.8598214285717,7128.340882563045,900.0,62550.1,34260.96919642854,8835.126098784533,51,0,95,37,0,41,0.22767857142857142,0.0,0.42410714285714285,0.16517857142857142,0.0,0.18303571428571427,92,132,0.4107142857142857,0.5892857142857143,41,37,37,0,0,0,109,0.18303571428571427,0.16517857142857142,0.16517857142857142,0.0,0.0,0.0,0.48660714285714285
327114,1117,961209,21880.0,5,400.0,5370.0,4376.0,2222.651569634791,400.0,21880.0,11140.0,8490.715517552098,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,5,0,1.0,0.0,0,0,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.8,0.2
3567317,1118,961231,19047.7,256,-20100.0,11307.0,74.34843750000013,4218.998873182963,200.0,39094.5,22986.56835937497,6884.9572191228435,50,0,88,76,0,42,0.1953125,0.0,0.34375,0.296875,0.0,0.1640625,92,164,0.359375,0.640625,42,38,38,0,0,0,100,0.1926605504587156,0.1743119266055046,0.1743119266055046,0.0,0.0,0.0,0.45871559633027525
3567446,1120,961231,17641.3,216,-9200.0,5428.0,81.60648148148148,2758.1244070217285,900.0,29184.5,18794.3375,4324.106946844633,1,38,75,68,0,34,0.004629629629629629,0.17592592592592593,0.3472222222222222,0.3148148148148148,0.0,0.1574074074074074,73,143,0.33796296296296297,0.6620370370370371,34,34,34,0,0,38,42,0.18681318681318682,0.18681318681318682,0.18681318681318682,0.0,0.0,0.2087912087912088,0.23076923076923078
328847,1121,961231,52250.6,32,-19400.0,26817.0,1632.8343750000001,12649.635113381077,800.0,69936.0,45103.82812499999,14187.951925040063,10,0,14,0,0,8,0.3125,0.0,0.4375,0.0,0.0,0.25,18,14,0.5625,0.4375,8,0,4,0,0,0,20,0.25,0.0,0.125,0.0,0.0,0.0,0.625
329060,1122,961231,34916.4,75,-14200.0,14376.0,465.5546666666667,6227.217315039514,500.0,44614.9,27643.273333333338,7427.365014617254,18,0,41,0,0,16,0.24,0.0,0.5466666666666666,0.0,0.0,0.21333333333333335,34,41,0.4533333333333333,0.5466666666666666,16,0,12,0,0,0,47,0.21333333333333335,0.0,0.16,0.0,0.0,0.0,0.6266666666666667
3567508,1123,961231,24718.2,246,-14200.0,24345.0,100.42154471544738,8236.856744631095,400.0,58965.2,36258.5605691057,8913.32494825436,41,0,99,68,0,38,0.16666666666666666,0.0,0.4024390243902439,0.2764227642276423,0.0,0.15447154471544716,79,167,0.32113821138211385,0.6788617886178862,38,34,34,0,0,0,106,0.1792452830188679,0.16037735849056603,0.16037735849056603,0.0,0.0,0.0,0.5
3567538,1124,961231,32614.6,45,-63600.0,46218.0,724.4422222222221,22690.314329100955,900.0,136665.4,61737.917777777795,31187.285466963272,13,0,20,6,0,6,0.28888888888888886,0.0,0.4444444444444444,0.13333333333333333,0.0,0.13333333333333333,19,26,0.4222222222222222,0.5777777777777777,6,3,4,0,0,0,29,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.0,0.0,0.0,0.6904761904761905
3567619,1126,961231,50610.6,257,-6300.0,8300.0,196.87276264591466,2854.2261491934382,1100.0,58185.7,33355.10389105057,10634.637308614063,71,0,100,41,0,45,0.27626459143968873,0.0,0.38910505836575876,0.15953307392996108,0.0,0.17509727626459143,116,141,0.45136186770428016,0.5486381322957199,45,41,41,0,0,0,130,0.17509727626459143,0.15953307392996108,0.15953307392996108,0.0,0.0,0.0,0.5058365758754864
3567690,1127,961231,57124.2,270,-29900.0,34995.0,211.51814814814864,13143.327303502452,600.0,90332.4,56092.22518518517,13145.458621148595,49,0,116,43,15,47,0.1814814814814815,0.0,0.42962962962962964,0.15925925925925927,0.05555555555555555,0.17407407407407408,96,174,0.35555555555555557,0.6444444444444445,47,43,43,0,0,0,137,0.17407407407407408,0.15925925925925927,0.15925925925925927,0.0,0.0,0.0,0.5074074074074074
3567747,1128,961231,36391.7,185,-11850.0,6189.0,196.6335135135138,3393.5859849326944,400.0,44510.1,32392.305945945947,5723.72506809399,1,37,81,33,0,33,0.005405405405405406,0.2,0.43783783783783786,0.1783783783783784,0.0,0.1783783783783784,71,114,0.3837837837837838,0.6162162162162163,33,33,33,0,0,37,49,0.1783783783783784,0.1783783783783784,0.1783783783783784,0.0,0.0,0.2,0.2648648648648649
3567793,1129,961231,41621.0,139,-31040.0,36884.0,299.3266187050361,13289.064732407334,600.0,79630.7,44924.67697841729,14478.776725469173,23,0,59,35,0,22,0.16546762589928057,0.0,0.4244604316546763,0.2517985611510791,0.0,0.15827338129496402,45,94,0.3237410071942446,0.6762589928057554,22,18,18,0,0,0,64,0.18032786885245902,0.14754098360655737,0.14754098360655737,0.0,0.0,0.0,0.5245901639344263
3567943,1132,961231,47789.9,272,-61200.0,72147.0,175.58713235294132,27239.78830290949,1000.0,143674.4,66595.25147058823,24593.50859835909,2,47,176,0,0,47,0.007352941176470588,0.17279411764705882,0.6470588235294118,0.0,0.0,0.17279411764705882,96,176,0.35294117647058826,0.6470588235294118,47,0,43,0,0,0,182,0.17279411764705882,0.0,0.15808823529411764,0.0,0.0,0.0,0.6691176470588235
3568005,1133,961231,16147.3,199,-9700.0,4498.0,81.06984924623126,2458.45797808208,900.0,24113.8,15951.529145728651,3123.104633190073,1,38,55,67,0,38,0.005025125628140704,0.19095477386934673,0.27638190954773867,0.33668341708542715,0.0,0.19095477386934673,77,122,0.3869346733668342,0.6130653266331658,38,34,34,0,0,38,22,0.2289156626506024,0.20481927710843373,0.20481927710843373,0.0,0.0,0.2289156626506024,0.13253012048192772
3568075,1134,961231,17397.0,304,-11400.0,17955.0,57.17927631578964,6116.357096643518,400.0,51583.3,25270.602302631607,7214.991954103861,54,0,121,83,0,46,0.17763157894736842,0.0,0.3980263157894737,0.2730263157894737,0.0,0.1513157894736842,100,204,0.32894736842105265,0.6710526315789473,46,42,42,0,0,0,133,0.17490494296577946,0.1596958174904943,0.1596958174904943,0.0,0.0,0.0,0.5057034220532319
